track_id,path,genre
DeepHouse022__dusky_solomon_grey_long_wait_feat_solomon_grey_patrice_baumel_remix,/scratch/mk9649/datasets/beatsdataset_yt/DeepHouse/DeepHouse022__dusky_solomon_grey_long_wait_feat_solomon_grey_patrice_baumel_remix.mp3,DeepHouse
DeepHouse023__dusky_solomon_grey_long_wait_feat_solomon_grey_yotto_remix,/scratch/mk9649/datasets/beatsdataset_yt/DeepHouse/DeepHouse023__dusky_solomon_grey_long_wait_feat_solomon_grey_yotto_remix.mp3,DeepHouse
DeepHouse024__eating_snow_this_emptiness_is_mine_andhim_remix,/scratch/mk9649/datasets/beatsdataset_yt/DeepHouse/DeepHouse024__eating_snow_this_emptiness_is_mine_andhim_remix.mp3,DeepHouse
DeepHouse025__eric_d_clark_stefan_braatz_mon_amour_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/DeepHouse/DeepHouse025__eric_d_clark_stefan_braatz_mon_amour_original_mix.mp3,DeepHouse
DeepHouse026__florian_kruse_hendrik_burkhard_the_ground_joris_voorn_remix,/scratch/mk9649/datasets/beatsdataset_yt/DeepHouse/DeepHouse026__florian_kruse_hendrik_burkhard_the_ground_joris_voorn_remix.mp3,DeepHouse
DeepHouse027__fort_romeau_away_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/DeepHouse/DeepHouse027__fort_romeau_away_original_mix.mp3,DeepHouse
DeepHouse028__fusion_groove_orchestra_steve_lucas_if_only_i_could_feat_steve_lucas_liem_remix,/scratch/mk9649/datasets/beatsdataset_yt/DeepHouse/DeepHouse028__fusion_groove_orchestra_steve_lucas_if_only_i_could_feat_steve_lucas_liem_remix.mp3,DeepHouse
DeepHouse029__gheist_blue_petrel_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/DeepHouse/DeepHouse029__gheist_blue_petrel_original_mix.mp3,DeepHouse
DeepHouse030__giorgia_angiuli_everything_changes_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/DeepHouse/DeepHouse030__giorgia_angiuli_everything_changes_original_mix.mp3,DeepHouse
DeepHouse031__guy_gerber_full_circle_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/DeepHouse/DeepHouse031__guy_gerber_full_circle_original_mix.mp3,DeepHouse
DeepHouse032__guy_j_algorithm_henry_saiz_remix,/scratch/mk9649/datasets/beatsdataset_yt/DeepHouse/DeepHouse032__guy_j_algorithm_henry_saiz_remix.mp3,DeepHouse
DeepHouse033__henry_saiz_lucero_del_alba_kris_davis_remix,/scratch/mk9649/datasets/beatsdataset_yt/DeepHouse/DeepHouse033__henry_saiz_lucero_del_alba_kris_davis_remix.mp3,DeepHouse
DeepHouse034__henry_saiz_eloy_for_days_and_nights_feat_eloy_boiler_room_version,/scratch/mk9649/datasets/beatsdataset_yt/DeepHouse/DeepHouse034__henry_saiz_eloy_for_days_and_nights_feat_eloy_boiler_room_version.mp3,DeepHouse
DeepHouse035__henry_saiz_eloy_for_days_and_nights_feat_eloy_dawn_version,/scratch/mk9649/datasets/beatsdataset_yt/DeepHouse/DeepHouse035__henry_saiz_eloy_for_days_and_nights_feat_eloy_dawn_version.mp3,DeepHouse
DeepHouse036__hosini_lucid_dreams_ghiz_retouch_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/DeepHouse/DeepHouse036__hosini_lucid_dreams_ghiz_retouch_original_mix.mp3,DeepHouse
DeepHouse037__hraach_burned_the_strings_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/DeepHouse/DeepHouse037__hraach_burned_the_strings_original_mix.mp3,DeepHouse
DeepHouse038__hraach_armen_miran_aldebaran_original,/scratch/mk9649/datasets/beatsdataset_yt/DeepHouse/DeepHouse038__hraach_armen_miran_aldebaran_original.mp3,DeepHouse
DeepHouse039__hraach_armen_miran_lullaby_original,/scratch/mk9649/datasets/beatsdataset_yt/DeepHouse/DeepHouse039__hraach_armen_miran_lullaby_original.mp3,DeepHouse
DeepHouse040__human_machine_africa_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/DeepHouse/DeepHouse040__human_machine_africa_original_mix.mp3,DeepHouse
DeepHouse041__ingrid_lukas_we_are_manuel_tur_remix_3,/scratch/mk9649/datasets/beatsdataset_yt/DeepHouse/DeepHouse041__ingrid_lukas_we_are_manuel_tur_remix_3.mp3,DeepHouse
DrumAndBass001__1991_dim_sum_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/DrumAndBass/DrumAndBass001__1991_dim_sum_original_mix.mp3,DrumAndBass
DrumAndBass002__1991_jungle_cats_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/DrumAndBass/DrumAndBass002__1991_jungle_cats_original_mix.mp3,DrumAndBass
DrumAndBass003__akov_ydott_twisted_feat_ydott_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/DrumAndBass/DrumAndBass003__akov_ydott_twisted_feat_ydott_original_mix.mp3,DrumAndBass
DrumAndBass004__alix_perez_drifting_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/DrumAndBass/DrumAndBass004__alix_perez_drifting_original_mix.mp3,DrumAndBass
DrumAndBass005__alix_perez_inside_your_love_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/DrumAndBass/DrumAndBass005__alix_perez_inside_your_love_original_mix.mp3,DrumAndBass
DrumAndBass006__alix_perez_numbers_feat_benabu_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/DrumAndBass/DrumAndBass006__alix_perez_numbers_feat_benabu_original_mix.mp3,DrumAndBass
DrumAndBass007__alix_perez_the_raven_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/DrumAndBass/DrumAndBass007__alix_perez_the_raven_original_mix.mp3,DrumAndBass
DrumAndBass008__alix_perez_zero_t_the_ladders_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/DrumAndBass/DrumAndBass008__alix_perez_zero_t_the_ladders_original_mix.mp3,DrumAndBass
DrumAndBass009__amoss_yuzu_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/DrumAndBass/DrumAndBass009__amoss_yuzu_original_mix.mp3,DrumAndBass
DrumAndBass010__bachelors_of_science_backfoot_dub_feat_emcee_child_bladerunner_remix,/scratch/mk9649/datasets/beatsdataset_yt/DrumAndBass/DrumAndBass010__bachelors_of_science_backfoot_dub_feat_emcee_child_bladerunner_remix.mp3,DrumAndBass
DrumAndBass011__bad_company_uk_equilibrium_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/DrumAndBass/DrumAndBass011__bad_company_uk_equilibrium_original_mix.mp3,DrumAndBass
DrumAndBass012__bad_company_uk_nomad_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/DrumAndBass/DrumAndBass012__bad_company_uk_nomad_original_mix.mp3,DrumAndBass
DrumAndBass013__break_aint_no_turnin_back_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/DrumAndBass/DrumAndBass013__break_aint_no_turnin_back_original_mix.mp3,DrumAndBass
DrumAndBass014__break_free_your_mind_feat_singing_fats_break_remix,/scratch/mk9649/datasets/beatsdataset_yt/DrumAndBass/DrumAndBass014__break_free_your_mind_feat_singing_fats_break_remix.mp3,DrumAndBass
DrumAndBass015__break_headway_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/DrumAndBass/DrumAndBass015__break_headway_original_mix.mp3,DrumAndBass
DrumAndBass016__break_not_forgotten_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/DrumAndBass/DrumAndBass016__break_not_forgotten_original_mix.mp3,DrumAndBass
DrumAndBass017__break_the_rush_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/DrumAndBass/DrumAndBass017__break_the_rush_original_mix.mp3,DrumAndBass
DrumAndBass018__break_who_got_da_funk_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/DrumAndBass/DrumAndBass018__break_who_got_da_funk_original_mix.mp3,DrumAndBass
DrumAndBass019__calibre_iron_balls_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/DrumAndBass/DrumAndBass019__calibre_iron_balls_original_mix.mp3,DrumAndBass
DrumAndBass020__camo_krooked_ember_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/DrumAndBass/DrumAndBass020__camo_krooked_ember_original_mix.mp3,DrumAndBass
DrumAndBass021__camo_krooked_joe_killington_if_i_could_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/DrumAndBass/DrumAndBass021__camo_krooked_joe_killington_if_i_could_original_mix.mp3,DrumAndBass
DrumAndBass022__chimpo_war_tanker_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/DrumAndBass/DrumAndBass022__chimpo_war_tanker_original_mix.mp3,DrumAndBass
DrumAndBass023__command_strange_satl_turn_me_on_feat_command_strange_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/DrumAndBass/DrumAndBass023__command_strange_satl_turn_me_on_feat_command_strange_original_mix.mp3,DrumAndBass
DrumAndBass024__computerartist_qo_get_down_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/DrumAndBass/DrumAndBass024__computerartist_qo_get_down_original_mix.mp3,DrumAndBass
DrumAndBass025__concord_dawn_need_for_mirrors_surrender_all_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/DrumAndBass/DrumAndBass025__concord_dawn_need_for_mirrors_surrender_all_original_mix.mp3,DrumAndBass
DrumAndBass026__current_value_lockjaw_lockjaw_current_value_countdown_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/DrumAndBass/DrumAndBass026__current_value_lockjaw_lockjaw_current_value_countdown_original_mix.mp3,DrumAndBass
DrumAndBass027__dc_breaks_arcade_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/DrumAndBass/DrumAndBass027__dc_breaks_arcade_original_mix.mp3,DrumAndBass
DrumAndBass028__dc_breaks_creeper_vip_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/DrumAndBass/DrumAndBass028__dc_breaks_creeper_vip_original_mix.mp3,DrumAndBass
DrumAndBass029__delta_heavy_kill_room_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/DrumAndBass/DrumAndBass029__delta_heavy_kill_room_original_mix.mp3,DrumAndBass
DrumAndBass030__dillon_francis_will_heard_anywhere_fred_v_grafix_remix,/scratch/mk9649/datasets/beatsdataset_yt/DrumAndBass/DrumAndBass030__dillon_francis_will_heard_anywhere_fred_v_grafix_remix.mp3,DrumAndBass
DrumAndBass031__disphonia_kryptomedic_back_to_the_old_school_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/DrumAndBass/DrumAndBass031__disphonia_kryptomedic_back_to_the_old_school_original_mix.mp3,DrumAndBass
DrumAndBass032__dlr_pyoyb_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/DrumAndBass/DrumAndBass032__dlr_pyoyb_original_mix.mp3,DrumAndBass
DrumAndBass033__document_one_get_da_funk_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/DrumAndBass/DrumAndBass033__document_one_get_da_funk_original_mix.mp3,DrumAndBass
DrumAndBass034__drumsound_bassline_smith_shutdown_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/DrumAndBass/DrumAndBass034__drumsound_bassline_smith_shutdown_original_mix.mp3,DrumAndBass
DrumAndBass035__ed_solo_mc_spyda_soundsystem_entertainer_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/DrumAndBass/DrumAndBass035__ed_solo_mc_spyda_soundsystem_entertainer_original_mix.mp3,DrumAndBass
DrumAndBass036__emperor_smpl_mefjus_remix,/scratch/mk9649/datasets/beatsdataset_yt/DrumAndBass/DrumAndBass036__emperor_smpl_mefjus_remix.mp3,DrumAndBass
DrumAndBass037__emperor_mefjus_flashizm_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/DrumAndBass/DrumAndBass037__emperor_mefjus_flashizm_original_mix.mp3,DrumAndBass
DrumAndBass038__emperor_mefjus_sanity_check_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/DrumAndBass/DrumAndBass038__emperor_mefjus_sanity_check_original_mix.mp3,DrumAndBass
DrumAndBass039__enei_charli_brix_homeworld_feat_charli_brix_break_remix,/scratch/mk9649/datasets/beatsdataset_yt/DrumAndBass/DrumAndBass039__enei_charli_brix_homeworld_feat_charli_brix_break_remix.mp3,DrumAndBass
DrumAndBass040__fierce_zero_t_always_something_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/DrumAndBass/DrumAndBass040__fierce_zero_t_always_something_original_mix.mp3,DrumAndBass
Dubstep001__12th_hour_neon_smoke_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/Dubstep/Dubstep001__12th_hour_neon_smoke_original_mix.mp3,Dubstep
Dubstep002__3deepmusic_aint_bout_that_life_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/Dubstep/Dubstep002__3deepmusic_aint_bout_that_life_original_mix.mp3,Dubstep
Dubstep003__akira_dwellers_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/Dubstep/Dubstep003__akira_dwellers_original_mix.mp3,Dubstep
Dubstep004__antent_avenax_alone_feat_avenax_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/Dubstep/Dubstep004__antent_avenax_alone_feat_avenax_original_mix.mp3,Dubstep
Dubstep005__avicii_levels_skrillex_remix,/scratch/mk9649/datasets/beatsdataset_yt/Dubstep/Dubstep005__avicii_levels_skrillex_remix.mp3,Dubstep
Dubstep006__badklaat_fizzy_strings_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/Dubstep/Dubstep006__badklaat_fizzy_strings_original_mix.mp3,Dubstep
Dubstep007__badklaat_run_up_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/Dubstep/Dubstep007__badklaat_run_up_original_mix.mp3,Dubstep
Dubstep008__badklaat_uk_cheese_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/Dubstep/Dubstep008__badklaat_uk_cheese_original_mix.mp3,Dubstep
Dubstep009__banvox_watch_me_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/Dubstep/Dubstep009__banvox_watch_me_original_mix.mp3,Dubstep
Dubstep010__benny_benassi_gary_go_cinema_skrillex_remix_feat_gary_go_luca_lush_flip,/scratch/mk9649/datasets/beatsdataset_yt/Dubstep/Dubstep010__benny_benassi_gary_go_cinema_skrillex_remix_feat_gary_go_luca_lush_flip.mp3,Dubstep
Dubstep011__blaynoise_down_from_the_sky_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/Dubstep/Dubstep011__blaynoise_down_from_the_sky_original_mix.mp3,Dubstep
Dubstep012__bukez_finezt_dumb_shit_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/Dubstep/Dubstep012__bukez_finezt_dumb_shit_original_mix.mp3,Dubstep
Dubstep013__bukez_finezt_graveyard_shift_feat_virtual_riot_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/Dubstep/Dubstep013__bukez_finezt_graveyard_shift_feat_virtual_riot_original_mix.mp3,Dubstep
Dubstep014__caspa_rusko_whiplash_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/Dubstep/Dubstep014__caspa_rusko_whiplash_original_mix.mp3,Dubstep
Dubstep015__cookie_monsta_beast_mode_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/Dubstep/Dubstep015__cookie_monsta_beast_mode_original_mix.mp3,Dubstep
Dubstep016__cookie_monsta_them_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/Dubstep/Dubstep016__cookie_monsta_them_original_mix.mp3,Dubstep
Dubstep017__da_force_decadence_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/Dubstep/Dubstep017__da_force_decadence_original_mix.mp3,Dubstep
Dubstep018__da_force_return_of_the_sith_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/Dubstep/Dubstep018__da_force_return_of_the_sith_original_mix.mp3,Dubstep
Dubstep019__deorro_butt_naked_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/Dubstep/Dubstep019__deorro_butt_naked_original_mix.mp3,Dubstep
Dubstep020__diplo_skrillex_2_chainz_febreze_feat_2_chainz_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/Dubstep/Dubstep020__diplo_skrillex_2_chainz_febreze_feat_2_chainz_original_mix.mp3,Dubstep
Dubstep021__dirtyloud_fly_away_spag_heddy_remix,/scratch/mk9649/datasets/beatsdataset_yt/Dubstep/Dubstep021__dirtyloud_fly_away_spag_heddy_remix.mp3,Dubstep
Dubstep022__doctor_p_rekt_together_every_single_night_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/Dubstep/Dubstep022__doctor_p_rekt_together_every_single_night_original_mix.mp3,Dubstep
Dubstep023__doctor_p_snakes_ladders_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/Dubstep/Dubstep023__doctor_p_snakes_ladders_original_mix.mp3,Dubstep
Dubstep024__dodge_fuski_your_love_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/Dubstep/Dubstep024__dodge_fuski_your_love_original_mix.mp3,Dubstep
Dubstep025__downlink_mosh_pit_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/Dubstep/Dubstep025__downlink_mosh_pit_original_mix.mp3,Dubstep
Dubstep026__eliminate_snake_bite_vip,/scratch/mk9649/datasets/beatsdataset_yt/Dubstep/Dubstep026__eliminate_snake_bite_vip.mp3,Dubstep
Dubstep027__ephixa_stephen_walking_matches_slips_slurs_remix_feat_aaron_richards_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/Dubstep/Dubstep027__ephixa_stephen_walking_matches_slips_slurs_remix_feat_aaron_richards_original_mix.mp3,Dubstep
Dubstep028__evilwave_code_pandorum_nyctophobia_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/Dubstep/Dubstep028__evilwave_code_pandorum_nyctophobia_original_mix.mp3,Dubstep
Dubstep029__excision_the_paradox_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/Dubstep/Dubstep029__excision_the_paradox_original_mix.mp3,Dubstep
Dubstep030__excision_the_paradox_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/Dubstep/Dubstep030__excision_the_paradox_original_mix.mp3,Dubstep
Dubstep031__excision_virus_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/Dubstep/Dubstep031__excision_virus_original_mix.mp3,Dubstep
Dubstep032__excision_datsik_dion_timmer_harambe_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/Dubstep/Dubstep032__excision_datsik_dion_timmer_harambe_original_mix.mp3,Dubstep
Dubstep033__excision_messinian_neck_brace_feat_messinian_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/Dubstep/Dubstep033__excision_messinian_neck_brace_feat_messinian_original_mix.mp3,Dubstep
Dubstep034__excision_space_laces_throwin_elbows_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/Dubstep/Dubstep034__excision_space_laces_throwin_elbows_original_mix.mp3,Dubstep
Dubstep035__f3tch_phaseone_aus_area_51_feat_f3tch_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/Dubstep/Dubstep035__f3tch_phaseone_aus_area_51_feat_f3tch_original_mix.mp3,Dubstep
Dubstep036__fed_up_stomp_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/Dubstep/Dubstep036__fed_up_stomp_original_mix.mp3,Dubstep
Dubstep037__flux_pavilion_international_anthem_feat_doctor_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/Dubstep/Dubstep037__flux_pavilion_international_anthem_feat_doctor_original_mix.mp3,Dubstep
Dubstep038__flux_pavilion_lets_get_it_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/Dubstep/Dubstep038__flux_pavilion_lets_get_it_original_mix.mp3,Dubstep
Dubstep039__flux_pavilion_diskord_locked_in_feat_flowdan_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/Dubstep/Dubstep039__flux_pavilion_diskord_locked_in_feat_flowdan_original_mix.mp3,Dubstep
Dubstep040__flux_pavilion_matthew_koma_emotional_virtual_riot_remix,/scratch/mk9649/datasets/beatsdataset_yt/Dubstep/Dubstep040__flux_pavilion_matthew_koma_emotional_virtual_riot_remix.mp3,Dubstep
ElectroHouse001__aaron_jackson_billy_kenny_right_here_extended_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectroHouse/ElectroHouse001__aaron_jackson_billy_kenny_right_here_extended_mix.mp3,ElectroHouse
ElectroHouse002__abel_ramos_albert_neve_party_extended_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectroHouse/ElectroHouse002__abel_ramos_albert_neve_party_extended_mix.mp3,ElectroHouse
ElectroHouse003__afrojack_rock_the_house_sag_chasner_extended_remix,/scratch/mk9649/datasets/beatsdataset_yt/ElectroHouse/ElectroHouse003__afrojack_rock_the_house_sag_chasner_extended_remix.mp3,ElectroHouse
ElectroHouse004__alan_walker_faded_dash_berlin_remix,/scratch/mk9649/datasets/beatsdataset_yt/ElectroHouse/ElectroHouse004__alan_walker_faded_dash_berlin_remix.mp3,ElectroHouse
ElectroHouse005__albin_myers_whats_the_time_extended_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectroHouse/ElectroHouse005__albin_myers_whats_the_time_extended_mix.mp3,ElectroHouse
ElectroHouse006__ale_mora_crossnaders_mc_gunner_that_freak_feat_mc_gunner_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectroHouse/ElectroHouse006__ale_mora_crossnaders_mc_gunner_that_freak_feat_mc_gunner_original_mix.mp3,ElectroHouse
ElectroHouse007__armin_van_buuren_hardwell_off_the_hook_mark_sixma_extended_remix,/scratch/mk9649/datasets/beatsdataset_yt/ElectroHouse/ElectroHouse007__armin_van_buuren_hardwell_off_the_hook_mark_sixma_extended_remix.mp3,ElectroHouse
ElectroHouse008__autoerotique_reverse_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectroHouse/ElectroHouse008__autoerotique_reverse_original_mix.mp3,ElectroHouse
ElectroHouse009__autoerotique_run_for_cover_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectroHouse/ElectroHouse009__autoerotique_run_for_cover_original_mix.mp3,ElectroHouse
ElectroHouse010__autoerotique_run_for_cover_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectroHouse/ElectroHouse010__autoerotique_run_for_cover_original_mix.mp3,ElectroHouse
ElectroHouse012__autoerotique_hunter_siegel_otf_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectroHouse/ElectroHouse012__autoerotique_hunter_siegel_otf_original_mix.mp3,ElectroHouse
ElectroHouse013__axwell_barricade_club_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectroHouse/ElectroHouse013__axwell_barricade_club_mix.mp3,ElectroHouse
ElectroHouse014__axwell_shapov_belong_dod_remix,/scratch/mk9649/datasets/beatsdataset_yt/ElectroHouse/ElectroHouse014__axwell_shapov_belong_dod_remix.mp3,ElectroHouse
ElectroHouse015__becky_hill_matoma_false_alarm_hook_n_sling_remix,/scratch/mk9649/datasets/beatsdataset_yt/ElectroHouse/ElectroHouse015__becky_hill_matoma_false_alarm_hook_n_sling_remix.mp3,ElectroHouse
ElectroHouse016__botnek_snails_ur_2_cool_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectroHouse/ElectroHouse016__botnek_snails_ur_2_cool_original_mix.mp3,ElectroHouse
ElectroHouse017__bounce_inc_husstle_anthem_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectroHouse/ElectroHouse017__bounce_inc_husstle_anthem_original_mix.mp3,ElectroHouse
ElectroHouse018__chuckie_party_starter_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectroHouse/ElectroHouse018__chuckie_party_starter_original_mix.mp3,ElectroHouse
ElectroHouse019__cielo_diss_you_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectroHouse/ElectroHouse019__cielo_diss_you_original_mix.mp3,ElectroHouse
ElectroHouse020__curbi_triple_six_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectroHouse/ElectroHouse020__curbi_triple_six_original_mix.mp3,ElectroHouse
ElectroHouse021__dmk_losing_my_mind_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectroHouse/ElectroHouse021__dmk_losing_my_mind_original_mix.mp3,ElectroHouse
ElectroHouse022__dod_taking_you_back_afrojack_edit_extended_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectroHouse/ElectroHouse022__dod_taking_you_back_afrojack_edit_extended_mix.mp3,ElectroHouse
ElectroHouse023__dod_zipper_extended_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectroHouse/ElectroHouse023__dod_zipper_extended_mix.mp3,ElectroHouse
ElectroHouse024__dallask_powertrip_extended_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectroHouse/ElectroHouse024__dallask_powertrip_extended_mix.mp3,ElectroHouse
ElectroHouse025__damien_n_drix_stacks_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectroHouse/ElectroHouse025__damien_n_drix_stacks_original_mix.mp3,ElectroHouse
ElectroHouse026__david_guetta_zara_larsson_this_ones_for_you_feat_zara_larsson_stefan_dabruck_remix,/scratch/mk9649/datasets/beatsdataset_yt/ElectroHouse/ElectroHouse026__david_guetta_zara_larsson_this_ones_for_you_feat_zara_larsson_stefan_dabruck_remix.mp3,ElectroHouse
ElectroHouse027__deadmau5_strobe_feed_me_remix,/scratch/mk9649/datasets/beatsdataset_yt/ElectroHouse/ElectroHouse027__deadmau5_strobe_feed_me_remix.mp3,ElectroHouse
ElectroHouse028__deorro_elvis_crespo_bailar_feat_elvis_crespo_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectroHouse/ElectroHouse028__deorro_elvis_crespo_bailar_feat_elvis_crespo_original_mix.mp3,ElectroHouse
ElectroHouse029__desembra_get_flo_will_tim_remix,/scratch/mk9649/datasets/beatsdataset_yt/ElectroHouse/ElectroHouse029__desembra_get_flo_will_tim_remix.mp3,ElectroHouse
ElectroHouse030__diplo_bunji_garlin_skrillex_jungle_bae_feat_bunji_garlin_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectroHouse/ElectroHouse030__diplo_bunji_garlin_skrillex_jungle_bae_feat_bunji_garlin_original_mix.mp3,ElectroHouse
ElectroHouse031__dzeko_torres_delaney_jane_lamour_toujours_feat_delaney_jane_tiesto_edit,/scratch/mk9649/datasets/beatsdataset_yt/ElectroHouse/ElectroHouse031__dzeko_torres_delaney_jane_lamour_toujours_feat_delaney_jane_tiesto_edit.mp3,ElectroHouse
ElectroHouse032__edson_pride_into_my_mind_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectroHouse/ElectroHouse032__edson_pride_into_my_mind_original_mix.mp3,ElectroHouse
ElectroHouse033__ember_aus_keep_up_feat_smokahontas_jordan_burns_remix,/scratch/mk9649/datasets/beatsdataset_yt/ElectroHouse/ElectroHouse033__ember_aus_keep_up_feat_smokahontas_jordan_burns_remix.mp3,ElectroHouse
ElectroHouse034__eptic_jauz_get_down_extended_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectroHouse/ElectroHouse034__eptic_jauz_get_down_extended_mix.mp3,ElectroHouse
ElectroHouse035__eric_mendosa_zerocool_accelerate_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectroHouse/ElectroHouse035__eric_mendosa_zerocool_accelerate_original_mix.mp3,ElectroHouse
ElectroHouse036__excision_dion_timmer_mirror_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectroHouse/ElectroHouse036__excision_dion_timmer_mirror_original_mix.mp3,ElectroHouse
ElectroHouse037__galantis_no_money_dillon_francis_remix,/scratch/mk9649/datasets/beatsdataset_yt/ElectroHouse/ElectroHouse037__galantis_no_money_dillon_francis_remix.mp3,ElectroHouse
ElectroHouse038__galantis_no_money_moti_remix,/scratch/mk9649/datasets/beatsdataset_yt/ElectroHouse/ElectroHouse038__galantis_no_money_moti_remix.mp3,ElectroHouse
